Product ID            |Product Name|Quantity|Medicento Price|MRP|Discount| - |-|Manufacturer|.|Y|0.000|0.000|0.000|0.00|,,
180102         |CHOLINECAD PLUS 800|10S|0.00|0.00|0.000| - |-|CADILA C.N.S|.|Y|0.000|0.000|0.000|0.00|,,
180103         |OMEZ 40MG TABS|10s|65.17|91.23|40.000| - |-|DR.REDDY AQURA SG ( OMEZ )|.|Y|0.000|0.000|0.000|0.00|,,
180104         |XTRA DENSER|50GM|776.95|1146.00|0.000| - |-|***NO EXP * VAC|.|Y|0.000|0.000|0.000|0.00|,,
180105         |OMEZ FF 20|10s|39.07|54.70|7.000| - |-|DR.REDDY AQURA SG ( OMEZ )|.|Y|0.000|0.000|0.000|0.00|,,
180106         |OMEZ FF 40|10s|60.54|84.75|0.000| - |-|DR.REDDY AQURA SG ( OMEZ )|.|Y|0.000|0.000|0.000|0.00|,,
180107         |OMEZ INJ.40MG|1s|31.03|43.45|28.000|11/1 - 0/0|11/8.0|DR.REDDY AQURA SG ( OMEZ )|.|Y|11.000|1.000|11.000|8.00|,,
180108         |OMEZ INSTA SACHETS|1s|8.50|11.90|59.000| - |-|DR.REDDY AQURA SG ( OMEZ )|.|Y|0.000|0.000|0.000|0.00|,,
180109         |RELENT  OD TAB|10`S|60.50|84.70|13.000| - |-|DR.REDDY AQURA SG ( OMEZ )|.|Y|0.000|0.000|0.000|0.00|,,
180110         |RELENT COLD SYP|60ML|53.93|75.50|16.000|5/1 - 0/0|5/16.0|DR.REDDY AQURA SG ( OMEZ )|.|Y|5.000|1.000|5.000|16.00|,,
180111         |RELENT TABS|15S|63.57|89.00|103.000| - |-|DR.REDDY AQURA SG ( OMEZ )|.|Y|0.000|0.000|0.000|0.00|,,
180113         |ACETEC 10MG CAP|10s|481.81|635.39|0.000| - |-|DR.REDDY DERMA B|.|Y|0.000|0.000|0.000|0.00|,,
180114         |ACETEC 25MG CAP|10s|481.81|635.39|0.000| - |-|DR.REDDY DERMA B|.|Y|0.000|0.000|0.000|0.00|,,
180115         |AFFEN TABS|10s|0.00|0.00|0.000| - |-|DR.REDDY RECURA ( RAZO )|.|Y|0.000|0.000|0.000|0.00|,,
180116         |ANAIDA TABS|10`S|0.00|0.00|0.000| - |-|DR.REDDY RECURA ( RAZO )|.|Y|0.000|0.000|0.000|0.00|,,
180117         |ANTOXID CAPSULES|3x10s|168.22|235.50|15.000| - |-|DR.REDDY RECURA ( RAZO )|.|Y|0.000|0.000|0.000|0.00|,,
180118         |BAPTER TAB|1|0.00|0.00|0.000| - |-|DR.REDDY AQURA SG ( OMEZ )|.|Y|0.000|0.000|0.000|0.00|,,
180119         |CAZIQ 5GMS|5GM|0.00|0.00|0.000| - |-|DR.REDDY RECURA ( RAZO )|.|Y|0.000|0.000|0.000|0.00|,,
180120         |CHEERIO TOOTH PASTE|75GM|77.78|108.90|48.000| - |-|DR.REDDY RECURA ACE ( STOLIN )|.|Y|0.000|0.000|0.000|0.00|,,
180121         |CLOHEX O/R 150ml * RED *|150ml|80.00|112.00|125.000| - |-|DR.REDDY RECURA ACE ( STOLIN )|.|Y|0.000|0.000|0.000|0.00|,,
180123         |DENFOS 5mg|10s|0.00|0.00|0.000| - |-|DR.REDDY AQURA HG ( STAMLO )|.|Y|0.000|0.000|0.000|0.00|,,
180124         |DENFOS TABLETS|10s|0.00|0.00|0.000| - |-|DR.REDDY AQURA HG ( STAMLO )|.|Y|0.000|0.000|0.000|0.00|,,
180125         |DICYNENE 250 TAB|10s|104.29|146.00|0.000| - |-|DR.REDDY RECURA ACE ( STOLIN )|.|Y|0.000|0.000|0.000|0.00|,,
180126         |DICYNENE 500 TAB|10s|187.14|262.00|0.000| - |-|DR.REDDY RECURA ACE ( STOLIN )|.|Y|0.000|0.000|0.000|0.00|,,
180127         |DICYNENE INJ 2 ML|2ML|0.00|0.00|0.000| - |-|DR.REDDY RECURA ACE ( STOLIN )|.|Y|0.000|0.000|0.000|0.00|,,
180128         |DOLOGEL CT|10GMS|50.36|70.50|69.000| - |-|DR.REDDY RECURA ACE ( STOLIN )|.|Y|0.000|0.000|0.000|0.00|,,
180129         |DOLOGEL- 15gms|15gm|53.43|74.80|60.000|0/0 - 0/0|0/0.0|DR.REDDY RECURA ACE ( STOLIN )|.|Y|0.000|0.000|0.000|0.00|,,
180130         |ECONORM CAPSULES|5S|121.43|170.00|0.000| - |-|DR.REDDY WINTURA ( ECON )|.|Y|0.000|0.000|0.000|0.00|,,
180131         |ENTALIV 0.5 MG TAB|30`S|1873.92|2459.52|1.000| - |-|***NO EXP * MAYUSH|.|Y|0.000|0.000|0.000|0.00|,,
180132         |ETURA 400 TAB|10`s|73.18|96.50|0.000| - |-|DR.REDDY RECURA ( RAZO )|.|Y|0.000|0.000|0.000|0.00|,,
180133         |ETURA 500 TAB|10`s|77.88|102.70|0.000| - |-|DR.REDDY RECURA ( RAZO )|.|Y|0.000|0.000|0.000|0.00|,,
180134         |FITTYDENT ADH POWDER|20gm|88.14|130.00|16.000| - |-|DR.REDDY RECURA ACE ( STOLIN )|.|Y|0.000|0.000|0.000|0.00|,,
180135         |FITTYDENT ADV CREAM|20gm|214.24|316.00|26.000| - |-|DR.REDDY RECURA ACE ( STOLIN )|.|Y|0.000|0.000|0.000|0.00|,,
180136         |FITTYDENT CLENSG / TAB  ( 8 )|4`S|8.14|12.00|352.000| - |-|DR.REDDY RECURA ACE ( STOLIN )|.|Y|0.000|0.000|0.000|0.00|,,
180137         |GLIZER 100GMS TOOTPAST|100GM|83.05|122.50|9.000| - |-|DR.REDDY RECURA ACE ( STOLIN )|.|Y|0.000|0.000|0.000|0.00|,,
180138         |GLIZER 50GMS DOM|50GM|47.46|70.00|0.000| - |-|DR.REDDY RECURA ACE ( STOLIN )|.|Y|0.000|0.000|0.000|0.00|,,
180139         |HYALOSYN 20MG|1s|0.00|0.00|0.000| - |-|DR.REDDY AQURA HG ( STAMLO )|.|Y|0.000|0.000|0.000|0.00|,,
180140         |INSTREL TAB|6`s|53.84|71.00|0.000| - |-|DR.REDDY RECURA ( RAZO )|.|Y|0.000|0.000|0.000|0.00|,,
180141         |KETOROL DT TABS|15S|78.97|110.55|388.000| - |-|DR.REDDY RECURA ACE ( STOLIN )|.|Y|0.000|0.000|0.000|0.00|,,
180142         |KETOROL GEL |30GM|76.78|107.50|12.000| - |-|DR.REDDY RECURA ( RAZO )|.|Y|0.000|0.000|0.000|0.00|,,
180143         |KETOROL INJ (5)|1ML|19.64|27.50|100.000|9/1 - 0/0|9/9.0|DR.REDDY RECURA ( RAZO )|.|Y|9.000|1.000|9.000|9.00|,,
180144         |KETOROL TABS|10s|45.57|63.80|24.000| - |-|DR.REDDY RECURA ( RAZO )|.|Y|0.000|0.000|0.000|0.00|,,
180145         |KINPRIDE|10s|73.93|103.50|15.000| - |-|DR.REDDY RECURA ( RAZO )|.|Y|0.000|0.000|0.000|0.00|,,
180146         |KINPRIDE - SR|10`S|128.30|179.00|0.000| - |-|DR.REDDY AQURA HG ( STAMLO )|.|Y|0.000|0.000|0.000|0.00|,,
180147         |KLAP 10`s|10`s|76.43|107.00|0.000| - |-|DR.REDDY RECURA ( RAZO )|.|Y|0.000|0.000|0.000|0.00|,,
180148         |METROHEX GEL|10gms|28.68|40.15|57.000| - |-|DR.REDDY RECURA ( RAZO )|.|Y|0.000|0.000|0.000|0.00|,,
180152         |MOREASE I SACHETS|1`s|20.03|28.05|29.000| - |-|DR.REDDY RECURA ACE ( STOLIN )|.|Y|0.000|0.000|0.000|0.00|,,
180153         |MOREASE SR CAP|10`s|102.54|143.55|28.000| - |-|DR.REDDY RECURA ACE ( STOLIN )|.|Y|0.000|0.000|0.000|0.00|,,
180154         |MOREASE TABLETS|10,S|57.50|80.50|2.000| - |-|DR.REDDY RECURA ACE ( STOLIN )|.|Y|0.000|0.000|0.000|0.00|,
180155         |MOVAPRIDE 2.5MG TAB|10s|0.00|0.00|0.000| - |-|DR.REDDY AQURA HG ( STAMLO )|.|Y|0.000|0.000|0.000|0.00|,,
180156         |MOVAPRIDE-5MG TAB|10s|0.00|0.00|0.000| - |-|DR.REDDY AQURA HG ( STAMLO )|.|Y|0.000|0.000|0.000|0.00|,,
180157         |NATCAL SUSPENSION 200ml(New)|200ml|0.00|0.00|0.000| - |-|DR.REDDY AQURA HG ( STAMLO )|.|Y|0.000|0.000|0.000|0.00|,,
180158         |NECTACRYL 0.25ml AMP|1s|0.00|0.00|0.000| - |-|DR.REDDY AQURA HG ( STAMLO )|.|Y|0.000|0.000|0.000|0.00|,,
180159         |NECTACRYL 0.5ml AMP|1s|0.00|0.00|0.000| - |-|DR.REDDY AQURA HG ( STAMLO )|.|Y|0.000|0.000|0.000|0.00|,,
180160         |NECTACRYL 1ml AMP|1s|0.00|0.00|0.000| - |-|DR.REDDY AQURA HG ( STAMLO )|.|Y|0.000|0.000|0.000|0.00|,,
180161         |NILWART CREAM %|3S|0.00|0.00|0.000| - |-|DR.REDDY AQURA HG ( STAMLO )|.|Y|0.000|0.000|0.000|0.00|,,
180162         |OPTISULIN CAPS|15s|9.03|12.65|25.000| - |-|DR.REDDY RECURA ( RAZO )|.|Y|0.000|0.000|0.000|0.00|,,
180163         |ORAGINE GEL|30|0.00|0.00|0.000| - |-|DR.REDDY AQURA HG ( STAMLO )|.|Y|0.000|0.000|0.000|0.00|,,
180164         |ORDENT TAB|10s|100.18|140.25|19.000| - |-|DR.REDDY RECURA ACE ( STOLIN )|.|Y|0.000|0.000|0.000|0.00|,,
180165         |OSETRON 4 MG INJ|2ML|0.00|0.00|0.000| - |-|DR.REDDY AQURA HG ( STAMLO )|.|Y|0.000|0.000|0.000|0.00|,,
180166         |OSETRON 4MG TAB|10s|0.00|0.00|0.000| - |-|DR.REDDY AQURA HG ( STAMLO )|.|Y|0.000|0.000|0.000|0.00|,,
180167         |OSETRON 8 MG TAB|10s|0.00|0.00|0.000| - |-|DR.REDDY AQURA HG ( STAMLO )|.|Y|0.000|0.000|0.000|0.00|,,
180168         |OSETRON 8MG INJ|4ML|0.00|0.00|0.000| - |-|DR.REDDY AQURA HG ( STAMLO )|.|Y|0.000|0.000|0.000|0.00|,,
180169         |P.G.TABS|4s|0.00|0.00|0.000| - |-|DR.REDDY AQURA HG ( STAMLO )|.|Y|0.000|0.000|0.000|0.00|,,
180170         |PROSENIOR 2G SACH|1,S|0.00|0.00|0.000| - |-|DR.REDDY AQURA SG ( OMEZ )|.|Y|0.000|0.000|0.000|0.00|,
180171         |RAFREE 15MG|10`S|0.00|0.00|0.000| - |-|DR.REDDY AQURA HG ( STAMLO )|.|Y|0.000|0.000|0.000|0.00|,,
180172         |RAFREE 7.5MG|10`S|0.00|0.00|0.000| - |-|DR.REDDY AQURA HG ( STAMLO )|.|Y|0.000|0.000|0.000|0.00|,,
180173         |RAZO 10MG TAB|10s|49.29|69.00|26.000| - |-|DR.REDDY RECURA ( RAZO )|.|Y|0.000|0.000|0.000|0.00|,,
180174         |RAZO 20|15s|143.39|200.75|74.000| - |-|DR.REDDY RECURA ( RAZO )|.|Y|0.000|0.000|0.000|0.00|,,
180175         |RAZO D CAP|15s|176.39|246.95|97.000| - |-|DR.REDDY RECURA ( RAZO )|.|Y|0.000|0.000|0.000|0.00|,,
180176         |RAZO I.V 20mg|1s|65.00|91.00|0.000| - |-|DR.REDDY RECURA ( RAZO )|.|Y|0.000|0.000|0.000|0.00|,,
180177         |RAZO IR TABLETS|10s|0.00|0.00|0.000| - |-|DR.REDDY RECURA ( RAZO )|.|Y|0.000|0.000|0.000|0.00|,,
180178         |RAZO L TAB|10`S|178.22|249.50|23.000| - |-|DR.REDDY RECURA ( RAZO )|.|Y|0.000|0.000|0.000|0.00|,,
180179         |REDEFINE TAB|10s|0.00|0.00|0.000| - |-|DR.REDDY RECURA ( RAZO )|.|Y|0.000|0.000|0.000|0.00|,,
180180         |RETOZ 90 TAB|10s|90.75|127.05|34.000| - |-|DR.REDDY RHEUMOTOLOGY|.|Y|0.000|0.000|0.000|0.00|,,
180181         |RETOZ-120 TAB|10s|110.71|155.00|7.000| - |-|DR.REDDY RHEUMOTOLOGY|.|Y|0.000|0.000|0.000|0.00|,,
180182         |RETOZ-60 TAB|10s|75.82|106.15|26.000| - |-|DR.REDDY RHEUMOTOLOGY|.|Y|0.000|0.000|0.000|0.00|,,
180183         |REVIBRA  A 15|28S|1223.05|1804.00|8.000| - |-|DR.REDDY DERMA B|.|Y|0.000|0.000|0.000|0.00|,,
180184         |REVIBRA C 10|28S|1223.05|1804.00|4.000| - |-|DR.REDDY DERMA B|.|Y|0.000|0.000|0.000|0.00|,,
180185         |REZUM-25MG|4s|0.00|0.00|0.000| - |-|DR.REDDY AQURA HG ( STAMLO )|.|Y|0.000|0.000|0.000|0.00|,,
180186         |REZUM-50MG TAB|4s|0.00|0.00|0.000| - |-|DR.REDDY AQURA HG ( STAMLO )|.|Y|0.000|0.000|0.000|0.00|,,
180187         |S-FLO|100ML|0.00|0.00|0.000| - |-|DR.REDDY RECURA ( RAZO )|.|Y|0.000|0.000|0.000|0.00|,,
180188         |SENQUEL -50gm|50gm|0.00|0.00|0.000| - |-|DR.REDDY RECURA ACE ( STOLIN )|.|Y|0.000|0.000|0.000|0.00|,,
180189         |SENQUEL -F 100gms|100gm|86.43|121.00|0.000| - |-|DR.REDDY RECURA ACE ( STOLIN )|.|Y|0.000|0.000|0.000|0.00|,,
180190         |SENQUEL 100 gms|100gm|76.43|107.00|20.000| - |-|DR.REDDY RECURA ACE ( STOLIN )|.|Y|0.000|0.000|0.000|0.00|,,
180191         |SENQUEL AD (100ml)|100ml|47.93|67.10|13.000| - |-|DR.REDDY RECURA ACE ( STOLIN )|.|Y|0.000|0.000|0.000|0.00|,,
180192         |SENQUEL F 50GMS|50gms|61.29|85.80|9.000| - |-|DR.REDDY RECURA ACE ( STOLIN )|.|Y|0.000|0.000|0.000|0.00|,,
180193         |SENQUEL-AD BIG|200ml|72.14|101.00|13.000| - |-|DR.REDDY RECURA ACE ( STOLIN )|.|Y|0.000|0.000|0.000|0.00|,,
180194         |SPARACID DS SUSP|100ML|52.50|73.50|0.000| - |-|DR.REDDY RECURA ( RAZO )|.|Y|0.000|0.000|0.000|0.00|,,
180195         |STOLIN GUM ASTRINGENT|15ml|51.86|72.60|125.000| - |-|DR.REDDY RECURA ACE ( STOLIN )|.|Y|0.000|0.000|0.000|0.00|,,
180196         |STOLIN R 100GMS|100gm|91.54|128.15|0.000| - |-|DR.REDDY RECURA ACE ( STOLIN )|.|Y|0.000|0.000|0.000|0.00|,,
180197         |STOLIN-R GEL 50gms|50gm|55.00|77.00|9.000| - |-|DR.REDDY RECURA ACE ( STOLIN )|.|Y|0.000|0.000|0.000|0.00|,,
180198         |STREA-A 15 VEGCAPS|VAGI|999.95|1399.00|0.000| - |-|DR.REDDY ASPIRA ( INH )|.|Y|0.000|0.000|0.000|0.00|,,
180199         |TAZOTENE DS GEL 15GM|15g|0.00|0.00|0.000| - |-|DR.REDDY AQURA HG ( STAMLO )|.|Y|0.000|0.000|0.000|0.00|,,
180200         |TAZOTENE GEL 15g|15g|0.00|0.00|0.000| - |-|DR.REDDY AQURA HG ( STAMLO )|.|Y|0.000|0.000|0.000|0.00|,,
180201         |TINIMOX TAB|10`s|78.10|103.00|0.000| - |-|DR.REDDY RECURA ACE ( STOLIN )|.|Y|0.000|0.000|0.000|0.00|,,
180202         |TROSPA 40MG TAB|10s|0.00|0.00|0.000| - |-|DR.REDDY RECURA ( RAZO )|.|Y|0.000|0.000|0.000|0.00|,,
180203         |TROSPA 80MG TAB|10s|0.00|0.00|0.000| - |-|DR.REDDY RECURA ( RAZO )|.|Y|0.000|0.000|0.000|0.00|,,
180204         |VANTEJ 100GM|100GM|177.62|262.00|30.000| - |-|DR.REDDY RECURA ACE ( STOLIN )|.|Y|0.000|0.000|0.000|0.00|,,
180205         |VANTEJ 50GM|50GM|98.65|145.50|13.000| - |-|DR.REDDY RECURA ACE ( STOLIN )|.|Y|0.000|0.000|0.000|0.00|,,
180206         |VEGAZ OD|10s|201.43|282.00|0.000| - |-|DR.REDDY RECURA ( RAZO )|.|Y|0.000|0.000|0.000|0.00|,,
180207         |VIBOLIV INJ 5ML|5ML|0.00|0.00|0.000| - |-|DR.REDDY RECURA ( RAZO )|.|Y|0.000|0.000|0.000|0.00|,,
180208         |ZOVANTA 40MG TAB|6s|0.00|0.00|0.000| - |-|DR.REDDY INDURA  ( ENAM )|.|Y|0.000|0.000|0.000|0.00|,,
180209         |TELSARTAN TRIO TAB|30S|232.18|325.05|20.000| - |-|DR.REDDY ZENURA 1 ( TELSARTAN )|.|Y|0.000|0.000|0.000|0.00|,,
180210         |BETAONE AM 50+5 CAPS|10`s|0.00|0.00|0.000| - |-|DR.REDDY ZENURA 1 ( TELSARTAN )|.|Y|0.000|0.000|0.000|0.00|,,
180211         |BETAONE ATR 25+10 TABLETS|10s|0.00|0.00|0.000| - |-|DR.REDDY ZENURA 1 ( TELSARTAN )|.|Y|0.000|0.000|0.000|0.00|,,
180212         |BETAONE ATR 50+10 TABLETS|10`s|0.00|0.00|0.000| - |-|DR.REDDY ZENURA 1 ( TELSARTAN )|.|Y|0.000|0.000|0.000|0.00|,,
180213         |BETAONE R [50+5] CAP|10`s|0.00|0.00|0.000| - |-|DR.REDDY ZENURA 1 ( TELSARTAN )|.|Y|0.000|0.000|0.000|0.00|,,
180214         |BETAONE XL 100 TAB|10S|75.07|99.00|0.000| - |-|DR.REDDY ZENURA 1 ( TELSARTAN )|.|Y|0.000|0.000|0.000|0.00|,,
180215         |BETAONE XL 12.5 TAB|10s|0.00|0.00|0.000| - |-|DR.REDDY ZENURA 1 ( TELSARTAN )|.|Y|0.000|0.000|0.000|0.00|,,
180216         |BETAONE XL 25 +|15S|36.11|50.56|3.000| - |-|DR.REDDY ZENURA 1 ( TELSARTAN )|.|Y|0.000|0.000|0.000|0.00|,,
180217         |BETAONE XL 25 ACTIVE|30`S|58.24|80.44|0.000| - |-|DR.REDDY ZENURA 1 ( TELSARTAN )|.|Y|0.000|0.000|0.000|0.00|,,
180218         |BETAONE XL 50 |15S|55.10|77.15|24.000| - |-|DR.REDDY ZENURA 1 ( TELSARTAN )|.|Y|0.000|0.000|0.000|0.00|,,
180219         |BETAONE XL 50 ACTIVE|30`S|95.76|134.06|0.000| - |-|DR.REDDY ZENURA 1 ( TELSARTAN )|.|Y|0.000|0.000|0.000|0.00|,,
180220         |CANTAR 16 TABS|10s|0.00|0.00|0.000| - |-|DR.REDDY AQURA HG ( STAMLO )|.|Y|0.000|0.000|0.000|0.00|,,
180221         |CANTAR 4 TABS|10s|0.00|0.00|0.000| - |-|DR.REDDY AQURA HG ( STAMLO )|.|Y|0.000|0.000|0.000|0.00|,,
180222         |CANTAR 8 TABS|10s|0.00|0.00|0.000| - |-|DR.REDDY AQURA HG ( STAMLO )|.|Y|0.000|0.000|0.000|0.00|,,
180223         |CARDIOPRIL 10 CAPS|10s|118.57|166.00|11.000| - |-|DR.REDDY ZENURA 3 ( ATOCOR )|.|Y|0.000|0.000|0.000|0.00|,,
180224         |CARVIDEX 3.125MG|10s|0.00|0.00|0.000| - |-|DR.REDDY AQURA HG ( STAMLO )|.|Y|0.000|0.000|0.000|0.00|,,
180225         |CARVIDEX 6.25MG|10s|0.00|0.00|0.000| - |-|DR.REDDY AQURA HG ( STAMLO )|.|Y|0.000|0.000|0.000|0.00|,,
180226         |DIAVISTA 15MG TABS|10s|0.00|0.00|0.000| - |-|DR.REDDY ZENURA 1 ( TELSARTAN )|.|Y|0.000|0.000|0.000|0.00|,,
180227         |DIAVISTA 30MG TAB|10s|0.00|0.00|0.000| - |-|DR.REDDY ZENURA 1 ( TELSARTAN )|.|Y|0.000|0.000|0.000|0.00|,,
180228         |DIAVISTA 45MG TAB|10s|0.00|0.00|0.000| - |-|DR.REDDY DERMA B|.|Y|0.000|0.000|0.000|0.00|,,
180229         |DIAVISTA M TABs|10s|0.00|0.00|0.000| - |-|DR.REDDY DERMA B|.|Y|0.000|0.000|0.000|0.00|,,
180230         |ETIMIBE 10mg|10s|0.00|0.00|0.000| - |-|DR.REDDY AQURA HG ( STAMLO )|.|Y|0.000|0.000|0.000|0.00|,,
180231         |GLIMY MP1 TAB|10`s|73.46|102.85|38.000| - |-|DR.REDDY ZENURA 2 ( GLIMY )|.|Y|0.000|0.000|0.000|0.00|,,
180232         |GLIMY MP2 TAB|10`s|108.43|151.80|21.000| - |-|DR.REDDY ZENURA 2 ( GLIMY )|.|Y|0.000|0.000|0.000|0.00|,,
180233         |LOSTATIN 10mg TABS|10s|0.00|0.00|0.000| - |-|DR.REDDY ZENURA 3 ( ATOCOR )|.|Y|0.000|0.000|0.000|0.00|,,
180234         |MEGA-3 CAPS|30s|212.14|297.00|5.000| - |-|DR.REDDY ZENURA 3 ( ATOCOR )|.|Y|0.000|0.000|0.000|0.00|,,
180235         |MET-STAMLO 25|10`S|43.93|61.50|0.000| - |-|DR.REDDY AQURA HG ( STAMLO )|.|Y|0.000|0.000|0.000|0.00|,,
180236         |MET-SMALL 1000MG|14S|46.07|64.50|45.000| - |-|DR.REDDY AQURA HG ( STAMLO )|.|Y|0.000|0.000|0.000|0.00|,,
180237         |MET-SMALL 500MG |28S|35.10|49.14|59.000| - |-|DR.REDDY AQURA HG ( STAMLO )|.|Y|0.000|0.000|0.000|0.00|,,
180238         |MET-STAMLO 50MG CAPS|10`S|79.36|111.10|33.000| - |-|DR.REDDY AQURA HG ( STAMLO )|.|Y|0.000|0.000|0.000|0.00|,,
180239         |NIALIP 375|7s|18.78|24.50|0.000| - |-|DR.REDDY ZENURA 1 ( TELSARTAN )|.|Y|0.000|0.000|0.000|0.00|,,
180240         |NIALIP-250MG TAB|7s|0.00|0.00|0.000| - |-|DR.REDDY ZENURA 1 ( TELSARTAN )|.|Y|0.000|0.000|0.000|0.00|,,
180241         |NIALIP-500|7s|25.29|33.00|0.000| - |-|DR.REDDY ZENURA 1 ( TELSARTAN )|.|Y|0.000|0.000|0.000|0.00|,,
180242         |OVISTA|30s|0.00|0.00|0.000| - |-|DR.REDDY AQURA HG ( STAMLO )|.|Y|0.000|0.000|0.000|0.00|,,
180243         |PLAGRIL A 75 CAP|10`s|26.07|36.50|20.000| - |-|DR.REDDY ZENURA 1 ( TELSARTAN )|.|Y|0.000|0.000|0.000|0.00|,,
180244         |PLAGRIL-75MG TAB |10s|41.70|58.38|22.000| - |-|DR.REDDY ZENURA 1 ( TELSARTAN )|.|Y|0.000|0.000|0.000|0.00|,,
180245         |PLAGRIL-A CAP |10s|24.87|32.45|0.000| - |-|DR.REDDY ZENURA 1 ( TELSARTAN )|.|Y|0.000|0.000|0.000|0.00|,,
180246         |TELSARTAN 20MG TAB|10S|40.59|56.83|77.000| - |-|DR.REDDY ZENURA 1 ( TELSARTAN )|.|Y|0.000|0.000|0.000|0.00|,,
180247         |TELSARTAN 40MG TAB|14s|73.22|102.51|64.000| - |-|DR.REDDY ZENURA 1 ( TELSARTAN )|.|Y|0.000|0.000|0.000|0.00|,,
180248         |TELSARTAN 80 TAB|14S|111.92|156.69|13.000| - |-|DR.REDDY ZENURA 1 ( TELSARTAN )|.|Y|0.000|0.000|0.000|0.00|,,
180254         |TELSARTAN H TAB|15s|157.14|220.00|110.000| - |-|DR.REDDY ZENURA 1 ( TELSARTAN )|.|Y|0.000|0.000|0.000|0.00|,,
180255         |TELSARTAN H 80|14S|216.86|303.60|6.000| - |-|DR.REDDY ZENURA 1 ( TELSARTAN )|.|Y|0.000|0.000|0.000|0.00|,,
180258         |TELSARTAN R 2.5MG|10`s|0.00|0.00|0.000| - |-|DR.REDDY ZENURA 1 ( TELSARTAN )|.|Y|0.000|0.000|0.000|0.00|,,
180259         |TELSARTAN R 5MG TAB|10`s|0.00|0.00|0.000| - |-|DR.REDDY ZENURA 1 ( TELSARTAN )|.|Y|0.000|0.000|0.000|0.00|,,
180261         |ATOCOR 40 TAB|15`S|215.11|301.16|37.000| - |-|DR.REDDY ZENURA 3 ( ATOCOR )|.|Y|0.000|0.000|0.000|0.00|,,
180262         |ATOCOR E TAB|10s|122.68|170.00|0.000| - |-|DR.REDDY ZENURA 3 ( ATOCOR )|.|Y|0.000|0.000|0.000|0.00|,,
180263         |ATOCOR F TAB|10s|253.78|355.30|11.000| - |-|DR.REDDY ZENURA 3 ( ATOCOR )|.|Y|0.000|0.000|0.000|0.00|,,
180264         |ATOCOR-10MG TAB|14S|64.23|89.93|105.000| - |-|DR.REDDY ZENURA 3 ( ATOCOR )|.|Y|0.000|0.000|0.000|0.00|,,
180265         |ATOCOR-20MG TAB|14S|156.00|218.40|64.000| - |-|DR.REDDY ZENURA 3 ( ATOCOR )|.|Y|0.000|0.000|0.000|0.00|,,
180266         |ATOCOR-5 MG TAB|10s|40.46|56.65|24.000| - |-|DR.REDDY ZENURA 3 ( ATOCOR )|.|Y|0.000|0.000|0.000|0.00|,,
180267         |CARDIOPRIL H 2.5|10`s|56.12|74.00|0.000| - |-|DR.REDDY ZENURA 3 ( ATOCOR )|.|Y|0.000|0.000|0.000|0.00|,,
180268         |CARDIOPRIL H 5|10`s|84.29|118.00|0.000| - |-|DR.REDDY ZENURA 3 ( ATOCOR )|.|Y|0.000|0.000|0.000|0.00|,,
180269         |CARDIOPRIL- 5 CAPS|10s|57.71|80.80|19.000| - |-|DR.REDDY ZENURA 3 ( ATOCOR )|.|Y|0.000|0.000|0.000|0.00|,,
180270         |CARDIOPRIL-1.25 CAPS|10s|20.36|28.50|0.000| - |-|DR.REDDY ZENURA 3 ( ATOCOR )|.|Y|0.000|0.000|0.000|0.00|,,
180271         |CARDIOPRIL-2.5 CAPS|10s|36.86|51.61|0.000| - |-|DR.REDDY ZENURA 3 ( ATOCOR )|.|Y|0.000|0.000|0.000|0.00|,,
180272         |OLSERTAIN 20 ACTIV TAB|30`S|88.22|123.50|0.000| - |-|DR.REDDY ZENURA 3 ( ATOCOR )|.|Y|0.000|0.000|0.000|0.00|,,
180273         |OLSERTAIN 20 MG|15`S|57.86|81.00|21.000| - |-|DR.REDDY ZENURA 3 ( ATOCOR )|.|Y|0.000|0.000|0.000|0.00|,,
180274         |OLSERTAIN AM ACTIVE TAB|30`S|180.71|253.00|0.000| - |-|DR.REDDY ZENURA 3 ( ATOCOR )|.|Y|0.000|0.000|0.000|0.00|,,
180275         |OLSERTAIN AM TAB|15S|110.00|154.00|25.000| - |-|DR.REDDY ZENURA 3 ( ATOCOR )|.|Y|0.000|0.000|0.000|0.00|,,
180276         |OLSERTAIN H 20 ACTIVE TAB|30`S|120.00|168.00|0.000| - |-|DR.REDDY ZENURA 3 ( ATOCOR )|.|Y|0.000|0.000|0.000|0.00|,,
180277         |OLSERTAIN H 20mg tab|10`S|78.57|110.00|21.000| - |-|DR.REDDY ZENURA 3 ( ATOCOR )|.|Y|0.000|0.000|0.000|0.00|,,
180278         |OLSERTAIN H 40|15S|117.86|165.00|21.000| - |-|DR.REDDY ZENURA 3 ( ATOCOR )|.|Y|0.000|0.000|0.000|0.00|,,
180279         |OLSERTAIN H 40 ACTIVE TAB|30`S|180.71|253.00|0.000| - |-|DR.REDDY ZENURA 3 ( ATOCOR )|.|Y|0.000|0.000|0.000|0.00|,,
180280         |OLSERTAIN 40 ACTIVE TAB|30`S|150.00|210.00|0.000| - |-|DR.REDDY ZENURA 3 ( ATOCOR )|.|Y|0.000|0.000|0.000|0.00|,,
180281         |COLY MONAS  3 MIU INJ|1S|2101.19|2824.00|0.000| - |-|GLENMARK  CRITICAL CARE|.|Y|0.000|0.000|0.000|0.00|,,
